GMID,Name,School,Year,Grade,PerRimABlkd,Per2PJABlkd,Per3PABlkd,PerRimMissesRbded,Per2PJMissesRbded,Per3PMissesRbded,PerS2APB,PerL2PAPB,PerPBDunked
5545,Stephen Cox,Arkansas,2009,Jr,0.00%,50.00%,NA,33.33%,100.00%,NA,0.00%,0.00%,NA
5537,Jemal Farmer,Arkansas,2009,Jr,11.32%,12.12%,0.00%,47.37%,33.33%,21.43%,13.21%,6.06%,0.00%
3642,Courtney Fortson,Arkansas,2009,So,19.20%,15.63%,0.00%,46.97%,41.18%,30.91%,4.80%,3.13%,12.50%
5535,Delvon Johnson,Arkansas,2009,Jr,2.38%,14.29%,NA,30.77%,21.43%,NA,21.43%,9.52%,9.09%
5534,Cody Lay,Arkansas,2009,Fr,0.00%,NA,0.00%,NA,NA,100.00%,0.00%,NA,NA
5542,Nick Mason,Arkansas,2009,So,NA,NA,NA,NA,NA,NA,NA,NA,NA
5532,Brandon Mitchell,Arkansas,2009,RS-Fr,0.00%,0.00%,0.00%,NA,25.00%,0.00%,0.00%,0.00%,NA
5538,Julysses Nobles,Arkansas,2009,Fr,12.50%,0.00%,0.00%,50.00%,31.58%,28.57%,0.00%,0.00%,NA
5540,Marshawn Powell,Arkansas,2009,Fr,6.22%,11.19%,0.00%,52.00%,34.88%,20.69%,10.05%,7.46%,6.45%
5533,Chris Roberts,Arkansas,2009,Fr,0.00%,NA,NA,0.00%,NA,NA,0.00%,NA,NA
5541,Michael Sanchez,Arkansas,2009,So,0.00%,50.00%,0.00%,40.00%,50.00%,0.00%,0.00%,0.00%,NA
2330,Michael Washington,Arkansas,2009,Sr,10.37%,3.23%,0.00%,31.25%,25.00%,25.00%,14.07%,5.38%,4.17%
5544,Stefan Welsh,Arkansas,2009,Sr,17.07%,20.00%,3.57%,57.14%,40.00%,21.67%,2.44%,0.00%,0.00%
16988,Joe Clark,Army,2009,So,NA,0.00%,NA,NA,100.00%,NA,NA,0.00%,NA
16984,Ella Ellis,Army,2009,Fr,16.00%,8.00%,4.55%,23.08%,27.78%,29.41%,12.00%,0.00%,0.00%
16996,Nathan Hedgecock,Army,2009,Jr,33.33%,0.00%,0.00%,100.00%,100.00%,33.33%,66.67%,0.00%,0.00%
16987,Jeremy Hence,Army,2009,Jr,13.04%,8.70%,2.86%,41.38%,31.58%,28.00%,8.70%,4.35%,0.00%
16995,Mitch McDonald,Army,2009,Jr,5.88%,0.00%,0.00%,44.44%,0.00%,50.00%,0.00%,0.00%,NA
47965,C.J. McElrath,Army,2009,Fr,NA,NA,0.00%,NA,NA,50.00%,NA,NA,NA
16991,Josh Miller,Army,2009,Sr,9.80%,1.52%,0.00%,30.43%,30.23%,35.21%,1.96%,1.52%,0.00%
16994,Marcus Nelson,Army,2009,Sr,5.95%,18.18%,0.00%,34.38%,37.50%,0.00%,7.14%,0.00%,0.00%
16986,Jason Pancoe,Army,2009,Fr,0.00%,0.00%,0.00%,NA,66.67%,27.27%,50.00%,0.00%,0.00%
16983,Cleveland Richard,Army,2009,Sr,6.02%,3.73%,0.00%,27.59%,20.83%,31.25%,4.82%,1.49%,0.00%
16992,Julian Simmons,Army,2009,So,15.79%,7.95%,0.69%,23.53%,29.51%,33.33%,0.00%,2.27%,0.00%
16989,Jon Sizemore,Army,2009,Sr,6.25%,7.41%,0.00%,50.00%,40.00%,0.00%,18.75%,7.41%,0.00%
16990,Jordan Springer,Army,2009,Fr,66.67%,0.00%,NA,100.00%,50.00%,NA,0.00%,0.00%,NA
16998,Tyrell Thompson,Army,2009,Sr,10.26%,10.71%,0.00%,33.33%,19.05%,52.94%,10.26%,3.57%,0.00%
16982,Chris Walker,Army,2009,Sr,10.34%,2.94%,NA,32.56%,26.32%,NA,13.79%,5.88%,0.00%
16985,Eric Zastoupil,Army,2009,Sr,9.76%,7.69%,0.00%,46.67%,33.33%,28.57%,21.95%,0.00%,0.00%
5590,Ty Armstrong,Auburn,2009,Fr,0.00%,19.05%,NA,100.00%,7.14%,NA,28.00%,14.29%,0.00%
5587,Rob Chubb,Auburn,2009,Fr,20.00%,0.00%,NA,100.00%,100.00%,NA,0.00%,0.00%,NA
5581,Jake Drum,Auburn,2009,So,0.00%,NA,0.00%,NA,NA,100.00%,50.00%,NA,0.00%
5584,Kenny Gabriel,Auburn,2009,So,0.00%,0.00%,0.00%,0.00%,0.00%,16.00%,28.57%,0.00%,0.00%
5586,Lucas Hargrove,Auburn,2009,Sr,8.33%,9.41%,0.00%,27.27%,39.58%,27.78%,8.33%,7.06%,5.88%
5578,Brendan Knox,Auburn,2009,Sr,9.77%,31.03%,0.00%,39.47%,56.25%,0.00%,9.02%,24.14%,15.79%
5582,Johnnie Lett,Auburn,2009,Sr,23.08%,16.67%,0.00%,47.06%,33.33%,50.00%,20.51%,11.11%,0.00%
5577,Andre Malone,Auburn,2009,Fr,10.00%,0.00%,1.72%,33.33%,26.67%,34.78%,15.00%,9.09%,0.00%
5589,Tony Neysmith,Auburn,2009,So,0.00%,0.00%,0.00%,33.33%,NA,0.00%,0.00%,100.00%,0.00%
4818,DeWayne Reed,Auburn,2009,Sr,10.94%,7.14%,2.00%,41.00%,46.55%,23.76%,1.04%,1.19%,0.00%
5579,Earnest Ross,Auburn,2009,Fr,14.81%,35.71%,1.47%,46.15%,33.33%,35.85%,22.22%,7.14%,0.00%
5580,Frankie Sullivan,Auburn,2009,So,6.58%,11.36%,0.59%,46.43%,40.00%,27.10%,5.26%,6.82%,0.00%
5583,Josh Wallace,Auburn,2009,Fr,9.09%,0.00%,0.00%,50.00%,0.00%,50.00%,9.09%,0.00%,0.00%
5588,Tay Waller,Auburn,2009,Sr,10.81%,0.00%,0.00%,30.00%,10.53%,28.80%,0.00%,4.55%,0.00%
5585,"Larry Williams, Jr.",Auburn,2009,Jr,0.00%,0.00%,0.00%,NA,NA,30.00%,0.00%,0.00%,NA
11659,Justin Blake,Austin Peay,2009,Fr,11.11%,7.69%,1.94%,37.50%,28.57%,34.33%,7.41%,0.00%,0.00%
11650,Caleb Brown,Austin Peay,2009,Jr,13.21%,3.17%,0.00%,70.83%,41.30%,44.83%,3.77%,1.59%,0.00%
11661,Tyrone Caldwell,Austin Peay,2009,So,13.33%,15.38%,0.00%,39.13%,31.25%,26.92%,3.33%,3.85%,0.00%
9444,Anthony Campbell,Austin Peay,2009,So,7.84%,5.41%,0.00%,40.63%,31.71%,30.21%,8.82%,1.35%,0.00%
11662,Wesley Channels,Austin Peay,2009,Sr,18.03%,8.33%,1.86%,47.54%,35.48%,32.22%,5.74%,3.79%,0.00%
11655,Ernest Fields,Austin Peay,2009,Sr,31.25%,0.00%,NA,16.67%,20.00%,NA,18.75%,0.00%,0.00%
11658,John Fraley,Austin Peay,2009,So,18.98%,12.50%,NA,44.00%,30.43%,NA,16.79%,9.38%,13.79%
11654,Eric Mosley,Austin Peay,2009,Fr,9.09%,0.00%,0.00%,25.00%,25.00%,33.33%,18.18%,0.00%,0.00%
11651,Chris Reaves,Austin Peay,2009,So,9.09%,0.00%,0.00%,33.33%,10.00%,12.50%,0.00%,9.52%,0.00%
11653,Duran Roberson,Austin Peay,2009,Jr,11.11%,0.00%,0.00%,30.00%,23.26%,25.00%,11.11%,1.11%,0.00%
11660,Marcel Williams,Austin Peay,2009,So,12.00%,0.00%,NA,47.83%,29.41%,NA,22.00%,4.00%,0.00%
11652,Christopher Wood,Austin Peay,2009,Fr,0.00%,NA,NA,0.00%,NA,NA,0.00%,NA,NA
11376,Brawley Chisholm,Ball State,2009,Sr,5.00%,2.22%,0.00%,50.00%,25.00%,42.50%,0.00%,0.00%,NA
11385,Randy Davis,Ball State,2009,So,14.29%,2.33%,0.00%,28.00%,20.83%,28.57%,0.00%,2.33%,0.00%
11388,Zach Fields,Ball State,2009,Fr,14.29%,0.00%,NA,33.33%,0.00%,NA,28.57%,20.00%,0.00%
11380,John Green,Ball State,2009,Fr,50.00%,28.57%,0.00%,100.00%,40.00%,42.86%,0.00%,0.00%,NA
11383,"Myron Green, Jr.",Ball State,2009,Fr,30.77%,3.85%,9.09%,44.44%,52.63%,31.25%,15.38%,3.85%,0.00%
69742,Maurice Hubbard,Ball State,2009,Fr,4.35%,2.33%,NA,33.33%,40.00%,NA,21.74%,4.65%,0.00%
11378,Jarrod Jones,Ball State,2009,So,10.96%,3.98%,0.00%,42.11%,33.06%,25.00%,6.85%,1.14%,0.00%
11381,Malik Perry,Ball State,2009,Jr,9.57%,8.57%,NA,44.44%,50.00%,NA,22.34%,0.00%,0.00%
11379,Jauwan Scaife,Ball State,2009,Fr,11.90%,4.17%,0.00%,31.25%,28.57%,29.41%,2.38%,0.00%,0.00%
11384,Pierre Sneed,Ball State,2009,So,16.28%,2.90%,0.00%,40.91%,28.89%,0.00%,16.28%,2.90%,0.00%
5797,Terrence Watson,Ball State,2009,Sr,13.93%,3.13%,NA,35.71%,30.43%,NA,21.31%,0.00%,3.85%
4130,Quincy Acy,Baylor,2009,So,2.40%,1.43%,NA,44.00%,47.06%,NA,13.60%,10.00%,12.50%
1945,Tweety Carter,Baylor,2009,Sr,3.51%,5.61%,1.95%,41.67%,34.48%,34.92%,1.75%,0.93%,0.00%
4152,Givon Crump,Baylor,2009,Fr,NA,0.00%,0.00%,NA,75.00%,60.00%,NA,0.00%,NA
4154,Nolan Dennis,Baylor,2009,Fr,0.00%,9.52%,0.00%,100.00%,50.00%,40.00%,0.00%,0.00%,NA
4067,LaceDarius Dunn,Baylor,2009,Jr,1.98%,7.41%,1.44%,46.67%,43.96%,37.27%,5.94%,2.96%,0.00%
4145,Fred Ellis,Baylor,2009,So,37.50%,6.67%,0.00%,66.67%,36.36%,33.33%,25.00%,6.67%,0.00%
4151,Oscar Griffin,Baylor,2009,Fr,0.00%,0.00%,0.00%,NA,100.00%,0.00%,0.00%,0.00%,NA
4149,Cory Jefferson,Baylor,2009,Fr,0.00%,5.00%,0.00%,NA,30.77%,0.00%,0.00%,25.00%,0.00%
4142,Anthony Jones,Baylor,2009,So,10.00%,4.65%,0.00%,56.25%,39.66%,36.96%,12.00%,13.95%,16.67%
4146,Josh Lomers,Baylor,2009,Sr,4.17%,8.33%,NA,44.44%,36.36%,NA,21.88%,16.67%,3.70%
4153,Dragan Sekelja,Baylor,2009,Fr,NA,0.00%,0.00%,NA,16.67%,0.00%,NA,9.09%,0.00%
4037,Ekpe Udoh,Baylor,2009,Jr,5.41%,6.32%,0.00%,32.26%,36.91%,47.37%,21.62%,6.72%,12.20%
4150,A.J. Walton,Baylor,2009,Fr,6.90%,12.90%,0.00%,50.00%,52.38%,35.00%,6.90%,9.68%,0.00%
14154,Brandon Baker,Belmont,2009,Fr,12.50%,0.00%,0.00%,18.18%,25.00%,30.00%,8.33%,0.00%,0.00%
14152,Adam Barnes,Belmont,2009,Fr,22.22%,33.33%,0.00%,57.14%,50.00%,0.00%,0.00%,0.00%,NA
14160,Keaton Belcher,Belmont,2009,Sr,1.72%,0.00%,0.00%,62.50%,50.00%,28.71%,18.97%,0.00%,0.00%
14159,Jordan Campbell,Belmont,2009,Jr,6.25%,25.00%,0.00%,33.33%,53.85%,34.21%,25.00%,12.50%,0.00%
14156,Ian Clark,Belmont,2009,Fr,17.07%,8.51%,1.09%,45.45%,33.33%,33.64%,9.76%,1.06%,0.00%
14155,Drew Hanlen,Belmont,2009,So,10.53%,8.00%,1.87%,12.50%,35.29%,35.29%,0.00%,4.00%,0.00%
14161,Mick Hedgepeth,Belmont,2009,So,14.86%,28.33%,0.00%,46.81%,35.71%,0.00%,17.57%,10.00%,0.00%
14157,Jon House,Belmont,2009,Jr,7.14%,10.00%,0.00%,37.50%,21.43%,56.52%,15.48%,10.00%,0.00%
3641,Kerron Johnson,Belmont,2009,Fr,10.20%,10.00%,6.06%,56.00%,33.33%,41.67%,0.00%,2.50%,0.00%
14164,Trevor Noack,Belmont,2009,Fr,15.38%,0.00%,0.00%,75.00%,50.00%,28.57%,23.08%,25.00%,0.00%
14158,Jonny Rice,Belmont,2009,So,33.33%,0.00%,4.76%,100.00%,50.00%,47.06%,0.00%,16.67%,0.00%
7930,Scott Saunders,Belmont,2009,So,18.97%,17.46%,NA,44.90%,39.02%,NA,16.38%,7.94%,0.00%
19024,Albert Abrahams,Bethune-Cookman,2009,Jr,8.79%,7.26%,NA,57.58%,39.71%,NA,20.88%,6.45%,0.00%
19036,Tyrel Adams,Bethune-Cookman,2009,Sr,10.71%,11.63%,NA,35.71%,33.33%,NA,21.43%,0.00%,0.00%
19032,Kene Anusionwu,Bethune-Cookman,2009,Sr,0.00%,0.00%,NA,NA,100.00%,NA,0.00%,0.00%,NA
19034,Rashad Bailey,Bethune-Cookman,2009,Jr,0.00%,NA,0.00%,NA,NA,50.00%,0.00%,NA,NA
19030,Javoris Bryant,Bethune-Cookman,2009,Fr,11.32%,11.69%,NA,70.59%,46.30%,NA,20.75%,5.19%,0.00%
19033,Kevin Dukes,Bethune-Cookman,2009,Fr,0.00%,0.00%,0.81%,100.00%,33.33%,35.62%,14.29%,0.00%,0.00%
19035,"Stanley Elliott, Jr.",Bethune-Cookman,2009,So,9.09%,10.00%,0.00%,41.67%,46.67%,27.78%,9.09%,2.86%,0.00%
19031,"Jerry Jones, Jr.",Bethune-Cookman,2009,So,5.88%,11.11%,0.00%,28.57%,60.00%,14.29%,0.00%,11.11%,0.00%
19027,Aric Miller,Bethune-Cookman,2009,Fr,8.82%,16.67%,0.00%,46.15%,44.44%,50.00%,14.71%,0.00%,0.00%
19028,C.J. Reed,Bethune-Cookman,2009,So,9.47%,4.84%,0.00%,48.94%,33.54%,29.91%,3.16%,2.02%,0.00%
19025,Alexander Starling,Bethune-Cookman,2009,Jr,7.38%,6.67%,0.00%,41.18%,35.48%,33.33%,18.79%,1.11%,0.00%
19029,Jarrell Thomas,Bethune-Cookman,2009,Sr,7.69%,4.76%,0.00%,36.36%,37.50%,25.00%,7.69%,4.76%,0.00%
19026,Antroine Williford,Bethune-Cookman,2009,Fr,12.50%,15.00%,NA,50.00%,23.08%,NA,37.50%,5.00%,14.29%
17646,Moussa Camara,Binghamton,2009,Jr,1.56%,3.03%,0.00%,30.00%,34.62%,33.67%,3.13%,3.03%,0.00%
17642,Jimmy Gray,Binghamton,2009,Fr,20.00%,0.00%,0.00%,100.00%,0.00%,31.82%,0.00%,0.00%,NA
17647,Pina Guillaume,Binghamton,2009,Fr,9.09%,9.09%,0.00%,45.45%,44.44%,60.00%,18.18%,0.00%,0.00%
17645,Mike Horn,Binghamton,2009,Fr,NA,NA,0.00%,NA,NA,100.00%,NA,NA,NA
17644,Mahamoud Jabbi,Binghamton,2009,Jr,4.48%,2.22%,0.00%,37.50%,33.33%,20.00%,23.88%,6.67%,4.55%
17649,Taylor Johnston,Binghamton,2009,Fr,14.29%,22.22%,0.00%,66.67%,0.00%,33.33%,0.00%,0.00%,NA
17639,Chretien Lukusa,Binghamton,2009,Jr,13.16%,5.48%,0.00%,37.50%,36.73%,37.10%,11.84%,6.85%,0.00%
17648,Preston Pena,Binghamton,2009,Jr,NA,0.00%,0.00%,NA,100.00%,100.00%,NA,0.00%,NA
17650,Umur Peten,Binghamton,2009,Jr,7.14%,0.00%,5.56%,60.00%,25.00%,23.08%,14.29%,0.00%,0.00%
17641,Javon Ralling,Binghamton,2009,Fr,NA,100.00%,NA,NA,100.00%,NA,NA,100.00%,0.00%
17643,Kyrie Sutton,Binghamton,2009,So,0.00%,5.19%,NA,33.33%,23.26%,NA,9.62%,5.19%,11.11%
17640,Dylan Talley,Binghamton,2009,Fr,12.00%,7.55%,0.00%,56.67%,35.71%,33.85%,8.00%,1.89%,0.00%
9555,Greer Wright,Binghamton,2009,Jr,1.87%,12.84%,3.73%,51.85%,42.31%,36.56%,12.15%,1.83%,0.00%
8758,La'Shard Anderson,Boise State,2009,Jr,15.38%,9.60%,0.99%,53.85%,32.56%,35.21%,1.54%,1.60%,0.00%
8761,Robert Arnold,Boise State,2009,Jr,7.69%,5.77%,0.00%,45.83%,35.00%,28.75%,16.67%,7.69%,4.55%
8757,Kurt Cunningham,Boise State,2009,Sr,11.84%,8.89%,0.00%,47.62%,23.91%,0.00%,14.47%,7.78%,0.00%
8759,Nate Larsen,Boise State,2009,Sr,0.00%,0.00%,50.00%,NA,33.33%,50.00%,0.00%,33.33%,0.00%
8753,Daequon Montreal,Boise State,2009,Jr,2.29%,8.41%,0.00%,30.77%,23.38%,22.73%,14.50%,16.82%,0.00%
8766,Zack Moritz,Boise State,2009,Jr,2.70%,3.70%,NA,66.67%,36.36%,NA,24.32%,14.81%,0.00%
8760,Paul Noonan,Boise State,2009,Jr,5.88%,3.70%,0.00%,0.00%,40.00%,41.41%,17.65%,0.00%,0.00%
8755,Ike Okoye,Boise State,2009,Sr,4.17%,3.43%,0.00%,43.75%,34.48%,50.00%,10.83%,6.86%,0.00%
8765,Westly Perryman,Boise State,2009,RS-Jr,9.09%,22.22%,0.00%,66.67%,25.00%,50.00%,9.09%,0.00%,0.00%
8756,Justin Salzwedel,Boise State,2009,Jr,NA,50.00%,0.00%,NA,50.00%,21.43%,NA,0.00%,NA
8752,Anthony Thomas,Boise State,2009,Sr,5.26%,5.17%,0.00%,57.14%,29.73%,35.96%,0.00%,3.45%,0.00%
8764,Tyler Young,Boise State,2009,Fr,NA,0.00%,NA,NA,75.00%,NA,NA,0.00%,NA
3764,Cortney Dunn,Boston College,2009,Jr,31.82%,16.67%,NA,35.71%,40.00%,NA,18.18%,0.00%,0.00%
3765,Dallas Elmore,Boston College,2009,So,11.90%,11.11%,0.00%,60.00%,35.48%,42.86%,9.52%,4.44%,16.67%
3771,Reggie Jackson,Boston College,2009,So,12.50%,0.93%,0.00%,45.83%,43.94%,41.03%,12.50%,2.80%,15.79%
3769,Nick Mosakowski,Boston College,2009,So,0.00%,33.33%,0.00%,33.33%,33.33%,33.33%,0.00%,0.00%,NA
3762,Biko Paris,Boston College,2009,Jr,8.62%,6.67%,0.00%,33.33%,65.00%,40.74%,3.45%,3.33%,0.00%
3763,Corey Raji,Boston College,2009,Jr,17.52%,9.65%,0.00%,52.08%,38.46%,33.33%,26.28%,7.02%,0.00%
3766,Evan Ravenel,Boston College,2009,So,10.81%,7.69%,NA,46.15%,21.05%,NA,32.43%,3.85%,15.38%
4831,Peter Rehnquist,Boston College,2009,So,0.00%,0.00%,0.00%,NA,33.33%,0.00%,0.00%,0.00%,NA
3772,Tyler Roche,Boston College,2009,Sr,18.18%,2.22%,0.00%,42.86%,42.86%,32.69%,27.27%,6.67%,0.00%
3770,Rakim Sanders,Boston College,2009,Jr,12.33%,12.05%,2.20%,48.65%,29.17%,30.65%,6.85%,0.00%,16.67%
3768,Josh Southern,Boston College,2009,Jr,20.34%,7.55%,NA,33.33%,31.43%,NA,8.47%,7.55%,0.00%
3767,Joe Trapani,Boston College,2009,Jr,7.96%,8.42%,0.69%,48.78%,43.75%,44.68%,17.70%,7.37%,7.14%
17705,Tunde Agboola,Boston University,2009,Sr,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%,0.00%,33.33%,0.00%
17694,B.J. Bailey,Boston University,2009,Fr,0.00%,28.57%,0.00%,0.00%,16.67%,0.00%,0.00%,0.00%,NA
17700,John Holland,Boston University,2009,Jr,10.56%,3.16%,0.60%,39.13%,30.30%,32.41%,5.63%,5.06%,6.25%
17697,Corey Lowe,Boston University,2009,Sr,18.42%,5.47%,0.91%,21.62%,33.73%,27.59%,5.26%,3.91%,0.00%
17706,Tyler Morris,Boston University,2009,Sr,12.24%,7.04%,0.88%,33.33%,28.00%,30.56%,4.08%,1.41%,0.00%
17698,Jake O'Brien,Boston University,2009,So,8.05%,8.15%,0.69%,46.15%,27.12%,22.34%,16.09%,5.43%,0.00%
17699,Jeff Pelage,Boston University,2009,So,23.94%,3.45%,NA,48.72%,33.33%,NA,22.54%,17.24%,4.76%
17702,Michael Schulze,Boston University,2009,Sr,50.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,NA
17707,Valdas Sirutis,Boston University,2009,Sr,16.67%,7.69%,3.45%,55.56%,22.22%,31.82%,5.56%,15.38%,0.00%
17704,Sherrod Smith,Boston University,2009,Sr,57.14%,33.33%,0.00%,66.67%,66.67%,0.00%,14.29%,0.00%,0.00%
17696,Carlos Strong,Boston University,2009,Sr,2.56%,1.72%,0.00%,35.48%,33.33%,24.24%,8.97%,5.17%,10.00%
17695,Brendan Sullivan,Boston University,2009,Sr,42.86%,0.00%,0.00%,33.33%,40.00%,33.33%,42.86%,0.00%,0.00%
11280,Dee Brown,Bowling Green,2009,So,8.33%,4.10%,0.00%,36.84%,38.75%,25.53%,1.67%,2.46%,0.00%
11277,A'uston Calhoun,Bowling Green,2009,Fr,NA,0.00%,0.00%,NA,0.00%,0.00%,NA,0.00%,NA
11284,Jordon Crawford,Bowling Green,2009,Fr,16.67%,2.94%,0.00%,30.00%,33.33%,25.00%,0.00%,0.00%,NA
11282,James Erger,Bowling Green,2009,Fr,0.00%,50.00%,0.00%,NA,50.00%,40.00%,0.00%,50.00%,0.00%
9150,Darion Goins,Bowling Green,2009,Jr,0.00%,0.00%,0.00%,NA,25.00%,25.00%,0.00%,0.00%,NA
11283,Joe Jakubowski,Bowling Green,2009,Jr,17.33%,14.71%,0.00%,55.00%,43.33%,31.58%,1.33%,0.00%,0.00%
11287,Matt Karaffa,Bowling Green,2009,Jr,0.00%,0.00%,NA,NA,0.00%,NA,0.00%,0.00%,NA
11285,Luke Kraus,Bowling Green,2009,Fr,12.50%,0.00%,0.00%,33.33%,0.00%,22.22%,12.50%,0.00%,0.00%
11286,Marc Larson,Bowling Green,2009,Sr,15.38%,5.56%,NA,45.45%,45.71%,NA,21.79%,1.85%,5.56%
11281,Erik Marschall,Bowling Green,2009,Sr,8.74%,5.63%,0.00%,51.61%,34.00%,33.33%,10.68%,4.23%,0.00%
11278,Danny McElroy,Bowling Green,2009,Fr,25.00%,0.00%,0.00%,66.67%,17.39%,12.50%,0.00%,0.00%,NA
11288,Otis Polk,Bowling Green,2009,Sr,5.62%,5.56%,NA,35.21%,31.71%,NA,21.35%,9.26%,2.38%
11289,Scott Thomas,Bowling Green,2009,So,13.19%,4.85%,0.00%,46.88%,33.33%,27.55%,13.19%,0.97%,0.00%
7065,Taylor Brown,Bradley,2009,So,8.57%,3.13%,0.00%,50.00%,29.03%,25.71%,7.14%,3.13%,0.00%
4527,Dodie Dunson,Bradley,2009,RS-Sr,NA,0.00%,0.00%,NA,0.00%,25.00%,NA,0.00%,NA
7058,Jake Eastman,Bradley,2009,Fr,12.50%,13.79%,0.00%,14.29%,42.86%,0.00%,6.25%,13.79%,0.00%
7066,Will Egolf,Bradley,2009,So,4.92%,1.69%,NA,31.25%,20.29%,NA,3.28%,5.93%,11.11%
7060,Milos Knezevic,Bradley,2009,Fr,NA,0.00%,0.00%,NA,33.33%,36.36%,NA,0.00%,NA
7064,Sam Maniscalco,Bradley,2009,Jr,10.61%,7.35%,0.00%,52.94%,35.90%,31.82%,1.52%,0.00%,0.00%
7057,Eddren McCain,Bradley,2009,So,11.11%,0.00%,0.00%,50.00%,15.38%,38.46%,0.00%,5.26%,0.00%
7062,Ryan Phillips,Bradley,2009,Sr,0.00%,0.00%,0.00%,NA,NA,0.00%,0.00%,0.00%,NA
7055,Chris Roberts,Bradley,2009,Sr,0.00%,4.71%,0.00%,28.57%,28.81%,33.33%,6.25%,5.88%,0.00%
7056,Dyricus Simms-Edwards,Bradley,2009,Fr,10.71%,5.26%,0.00%,36.36%,13.16%,25.00%,0.00%,1.75%,0.00%
7063,Sam Singh,Bradley,2009,Sr,0.00%,4.00%,NA,33.33%,15.79%,NA,9.09%,16.00%,0.00%
7053,Anthony Thompson,Bradley,2009,So,0.00%,0.00%,NA,0.00%,33.33%,NA,0.00%,20.00%,0.00%
7052,Andrew Warren,Bradley,2009,Jr,6.67%,7.24%,1.31%,41.18%,37.37%,25.00%,4.44%,2.63%,0.00%
7054,Charonn Woods,Bradley,2009,Fr,NA,NA,NA,NA,NA,NA,NA,NA,NA
12331,Marques Coleman,Brown,2009,Fr,50.00%,16.67%,NA,0.00%,25.00%,NA,0.00%,0.00%,NA
12335,Steve Gruber,Brown,2009,Sr,15.00%,6.67%,0.00%,23.08%,21.05%,9.09%,0.00%,0.00%,NA
12336,Tucker Halpern,Brown,2009,Fr,16.67%,1.67%,0.00%,30.43%,25.81%,20.99%,7.14%,0.00%,0.00%
12330,Jean Herbert-Harris,Brown,2009,So,40.00%,0.00%,0.00%,100.00%,33.33%,46.15%,20.00%,0.00%,0.00%
12329,Garrett Leffelman,Brown,2009,Jr,12.12%,0.00%,1.25%,33.33%,29.41%,16.28%,6.06%,2.63%,0.00%
12327,Andrew McCarthy,Brown,2009,Fr,8.70%,12.24%,0.00%,26.19%,17.65%,40.00%,22.61%,10.20%,6.67%
12340,Matt Mullery,Brown,2009,Sr,9.40%,8.82%,0.00%,17.98%,31.82%,14.81%,4.27%,2.94%,0.00%
12332,Matt Sullivan,Brown,2009,Fr,11.11%,7.32%,2.11%,52.00%,17.24%,13.56%,5.56%,0.00%,0.00%
12343,Peter Sullivan,Brown,2009,Jr,19.15%,14.29%,0.00%,34.21%,25.00%,22.06%,3.19%,0.00%,0.00%
12328,Chris Taylor,Brown,2009,Jr,8.82%,25.00%,NA,25.00%,14.29%,NA,26.47%,0.00%,0.00%
12326,Adrian Williams,Brown,2009,Jr,14.29%,9.52%,0.75%,75.00%,17.65%,20.65%,0.00%,0.00%,NA
20433,Brent Abendroth,Bryant,2009,Fr,NA,0.00%,0.00%,NA,50.00%,0.00%,NA,0.00%,NA
20435,Chris Birrell,Bryant,2009,Sr,9.52%,9.52%,1.39%,38.46%,35.71%,26.47%,4.76%,4.76%,0.00%
20437,Daniel Calandrillo,Bryant,2009,Fr,0.00%,0.00%,0.00%,NA,NA,50.00%,0.00%,0.00%,NA
20440,Michael Chroney,Bryant,2009,Jr,19.51%,3.85%,4.76%,41.18%,33.33%,20.00%,9.76%,0.00%,0.00%
20434,Cecil Gresham,Bryant,2009,RS-Sr,22.22%,4.88%,0.00%,75.00%,14.29%,28.21%,22.22%,2.44%,0.00%
20442,Raphael Jordan,Bryant,2009,Fr,18.42%,12.35%,0.00%,25.00%,31.03%,37.14%,7.89%,0.00%,0.00%
20444,Vladyslav Kondratyev,Bryant,2009,Fr,9.52%,3.57%,0.00%,25.93%,9.80%,11.54%,13.10%,0.00%,0.00%
20432,Barry Latham,Bryant,2009,Jr,8.33%,6.15%,0.00%,30.00%,21.28%,23.81%,10.00%,0.00%,0.00%
20443,Sam LeClerc,Bryant,2009,So,33.33%,20.00%,5.56%,0.00%,25.00%,35.29%,0.00%,0.00%,NA
10597,Papa Lo,Bryant,2009,So,10.00%,0.00%,NA,25.00%,17.39%,NA,15.00%,3.03%,0.00%
20436,Claybrin McMath,Bryant,2009,Fr,0.00%,3.57%,0.00%,14.29%,11.76%,17.86%,4.55%,0.00%,0.00%
20429,Adam Parzych,Bryant,2009,Jr,20.00%,5.88%,0.85%,40.00%,7.14%,19.05%,2.86%,0.00%,0.00%
20441,Nick Pontes,Bryant,2009,Sr,8.00%,7.69%,NA,29.17%,11.76%,NA,8.00%,0.00%,0.00%
20438,Don Smith,Bryant,2009,Sr,0.00%,NA,NA,NA,NA,NA,0.00%,NA,NA
20439,Erick Smith,Bryant,2009,Fr,30.77%,21.74%,0.00%,22.22%,26.67%,14.29%,15.38%,0.00%,0.00%
20431,Anthony Thomas (2),Bryant,2009,Sr,0.00%,66.67%,0.00%,NA,33.33%,50.00%,0.00%,0.00%,NA
17061,Enoch Andoh,Bucknell,2009,So,12.50%,16.67%,NA,37.50%,75.00%,NA,18.75%,0.00%,0.00%
