GMID,Name,School,Year,Grade,AST,PercATrans,PercARim,PercA2PJ,PercA3P,PercADunks,TO,PercTOFoul,PercTOStea,PercTOMisc
5545,Stephen Cox,Arkansas,2009,Jr,8,37.50%,50.00%,12.50%,37.50%,0.00%,3,33.33%,66.67%,0.00%
5537,Jemal Farmer,Arkansas,2009,Jr,28,32.14%,50.00%,10.71%,39.29%,14.29%,37,10.81%,51.35%,37.84%
3642,Courtney Fortson,Arkansas,2009,So,103,40.78%,53.40%,10.68%,35.92%,18.45%,92,8.70%,51.09%,40.22%
5535,Delvon Johnson,Arkansas,2009,Jr,2,0.00%,100.00%,0.00%,0.00%,0.00%,12,8.33%,41.67%,50.00%
5534,Cody Lay,Arkansas,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
5542,Nick Mason,Arkansas,2009,So,0,NA,NA,NA,NA,NA,1,100.00%,0.00%,0.00%
5532,Brandon Mitchell,Arkansas,2009,RS-Fr,2,100.00%,50.00%,50.00%,0.00%,50.00%,1,100.00%,0.00%,0.00%
5538,Julysses Nobles,Arkansas,2009,Fr,74,43.24%,45.95%,9.46%,44.59%,10.81%,49,2.04%,55.10%,42.86%
5540,Marshawn Powell,Arkansas,2009,Fr,45,24.44%,31.11%,15.56%,53.33%,4.44%,66,9.09%,45.45%,45.45%
5533,Chris Roberts,Arkansas,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
5541,Michael Sanchez,Arkansas,2009,So,3,0.00%,33.33%,0.00%,66.67%,0.00%,7,42.86%,14.29%,42.86%
2330,Michael Washington,Arkansas,2009,Sr,22,18.18%,81.82%,0.00%,18.18%,13.64%,52,19.23%,30.77%,50.00%
5544,Stefan Welsh,Arkansas,2009,Sr,65,38.46%,58.46%,16.92%,24.62%,16.92%,48,12.50%,47.92%,39.58%
16988,Joe Clark,Army,2009,So,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
16984,Ella Ellis,Army,2009,Fr,3,66.67%,0.00%,0.00%,100.00%,0.00%,16,0.00%,25.00%,75.00%
16996,Nathan Hedgecock,Army,2009,Jr,0,NA,NA,NA,NA,NA,1,0.00%,100.00%,0.00%
16987,Jeremy Hence,Army,2009,Jr,28,25.00%,32.14%,7.14%,60.71%,0.00%,37,10.81%,32.43%,56.76%
16995,Mitch McDonald,Army,2009,Jr,23,8.70%,39.13%,17.39%,43.48%,0.00%,29,0.00%,58.62%,41.38%
47965,C.J. McElrath,Army,2009,Fr,0,NA,NA,NA,NA,NA,2,0.00%,0.00%,100.00%
16991,Josh Miller,Army,2009,Sr,101,30.69%,43.56%,19.80%,35.64%,1.98%,82,2.44%,48.78%,48.78%
16994,Marcus Nelson,Army,2009,Sr,48,29.17%,47.92%,25.00%,27.08%,0.00%,46,4.35%,30.43%,65.22%
16986,Jason Pancoe,Army,2009,Fr,2,0.00%,50.00%,0.00%,50.00%,0.00%,4,0.00%,25.00%,75.00%
16983,Cleveland Richard,Army,2009,Sr,85,28.24%,35.29%,17.65%,47.06%,0.00%,61,8.20%,40.98%,50.82%
16992,Julian Simmons,Army,2009,So,7,42.86%,28.57%,14.29%,57.14%,0.00%,47,2.13%,31.91%,65.96%
16989,Jon Sizemore,Army,2009,Sr,11,27.27%,45.45%,9.09%,45.45%,0.00%,14,0.00%,42.86%,57.14%
16990,Jordan Springer,Army,2009,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,1,0.00%,0.00%,100.00%
16998,Tyrell Thompson,Army,2009,Sr,7,28.57%,71.43%,0.00%,28.57%,0.00%,21,9.52%,38.10%,52.38%
16982,Chris Walker,Army,2009,Sr,9,55.56%,44.44%,33.33%,22.22%,0.00%,36,2.78%,41.67%,55.56%
16985,Eric Zastoupil,Army,2009,Sr,9,22.22%,11.11%,11.11%,77.78%,0.00%,18,11.11%,27.78%,61.11%
5590,Ty Armstrong,Auburn,2009,Fr,4,25.00%,50.00%,0.00%,50.00%,0.00%,13,30.77%,15.38%,53.85%
5587,Rob Chubb,Auburn,2009,Fr,1,0.00%,100.00%,0.00%,0.00%,0.00%,4,25.00%,50.00%,25.00%
5581,Jake Drum,Auburn,2009,So,1,0.00%,100.00%,0.00%,0.00%,0.00%,4,0.00%,75.00%,25.00%
5584,Kenny Gabriel,Auburn,2009,So,2,0.00%,100.00%,0.00%,0.00%,0.00%,9,0.00%,55.56%,44.44%
5586,Lucas Hargrove,Auburn,2009,Sr,86,24.42%,33.72%,2.33%,63.95%,10.47%,86,10.47%,46.51%,43.02%
5578,Brendan Knox,Auburn,2009,Sr,15,13.33%,26.67%,13.33%,60.00%,0.00%,46,19.57%,34.78%,45.65%
5582,Johnnie Lett,Auburn,2009,Sr,14,14.29%,21.43%,7.14%,71.43%,7.14%,18,27.78%,33.33%,38.89%
5577,Andre Malone,Auburn,2009,Fr,6,50.00%,50.00%,16.67%,33.33%,33.33%,8,0.00%,25.00%,75.00%
5589,Tony Neysmith,Auburn,2009,So,10,40.00%,30.00%,10.00%,60.00%,0.00%,20,15.00%,55.00%,30.00%
4818,DeWayne Reed,Auburn,2009,Sr,139,35.25%,35.97%,9.35%,54.68%,10.79%,102,10.78%,58.82%,30.39%
5579,Earnest Ross,Auburn,2009,Fr,24,25.00%,54.17%,4.17%,41.67%,20.83%,26,15.38%,57.69%,26.92%
5580,Frankie Sullivan,Auburn,2009,So,62,29.03%,51.61%,14.52%,33.87%,17.74%,51,21.57%,39.22%,39.22%
5583,Josh Wallace,Auburn,2009,Fr,24,41.67%,41.67%,0.00%,58.33%,8.33%,15,6.67%,53.33%,40.00%
5588,Tay Waller,Auburn,2009,Sr,31,32.26%,51.61%,6.45%,41.94%,0.00%,30,3.33%,60.00%,36.67%
5585,"Larry Williams, Jr.",Auburn,2009,Jr,0,NA,NA,NA,NA,NA,3,0.00%,33.33%,66.67%
11659,Justin Blake,Austin Peay,2009,Fr,36,19.44%,58.33%,13.89%,27.78%,11.11%,23,4.35%,78.26%,17.39%
11650,Caleb Brown,Austin Peay,2009,Jr,113,29.20%,33.63%,14.16%,52.21%,8.85%,50,6.00%,58.00%,36.00%
11661,Tyrone Caldwell,Austin Peay,2009,So,76,34.21%,39.47%,18.42%,42.11%,6.58%,60,5.00%,48.33%,46.67%
9444,Anthony Campbell,Austin Peay,2009,So,50,10.00%,48.00%,30.00%,22.00%,16.00%,84,13.10%,55.95%,30.95%
11662,Wesley Channels,Austin Peay,2009,Sr,94,28.72%,38.30%,20.21%,41.49%,8.51%,92,8.70%,59.78%,31.52%
11655,Ernest Fields,Austin Peay,2009,Sr,0,NA,NA,NA,NA,NA,9,33.33%,44.44%,22.22%
11658,John Fraley,Austin Peay,2009,So,18,5.56%,27.78%,16.67%,55.56%,0.00%,50,20.00%,32.00%,48.00%
11654,Eric Mosley,Austin Peay,2009,Fr,5,0.00%,0.00%,20.00%,80.00%,0.00%,8,12.50%,62.50%,25.00%
11651,Chris Reaves,Austin Peay,2009,So,3,0.00%,66.67%,0.00%,33.33%,0.00%,6,0.00%,50.00%,50.00%
11653,Duran Roberson,Austin Peay,2009,Jr,10,10.00%,50.00%,10.00%,40.00%,0.00%,28,14.29%,28.57%,57.14%
11660,Marcel Williams,Austin Peay,2009,So,24,8.33%,37.50%,12.50%,50.00%,4.17%,37,18.92%,48.65%,32.43%
11652,Christopher Wood,Austin Peay,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
11376,Brawley Chisholm,Ball State,2009,Sr,45,24.44%,48.89%,26.67%,24.44%,11.11%,37,0.00%,59.46%,40.54%
11385,Randy Davis,Ball State,2009,So,100,26.00%,40.00%,34.00%,25.00%,9.00%,66,9.09%,50.00%,40.91%
11388,Zach Fields,Ball State,2009,Fr,0,NA,NA,NA,NA,NA,6,33.33%,33.33%,33.33%
11380,John Green,Ball State,2009,Fr,8,0.00%,62.50%,12.50%,25.00%,12.50%,10,0.00%,50.00%,50.00%
11383,"Myron Green, Jr.",Ball State,2009,Fr,18,5.56%,38.89%,22.22%,33.33%,5.56%,21,23.81%,42.86%,33.33%
69742,Maurice Hubbard,Ball State,2009,Fr,11,27.27%,72.73%,18.18%,9.09%,18.18%,19,5.26%,63.16%,31.58%
11378,Jarrod Jones,Ball State,2009,So,22,31.82%,40.91%,18.18%,36.36%,0.00%,59,8.47%,44.07%,47.46%
11381,Malik Perry,Ball State,2009,Jr,17,11.76%,47.06%,17.65%,29.41%,11.76%,46,17.39%,28.26%,54.35%
11379,Jauwan Scaife,Ball State,2009,Fr,50,10.00%,38.00%,40.00%,22.00%,12.00%,47,10.64%,63.83%,25.53%
11384,Pierre Sneed,Ball State,2009,So,28,17.86%,46.43%,25.00%,28.57%,17.86%,52,15.38%,44.23%,40.38%
5797,Terrence Watson,Ball State,2009,Sr,33,24.24%,51.52%,18.18%,30.30%,12.12%,68,8.82%,38.24%,52.94%
4130,Quincy Acy,Baylor,2009,So,11,9.09%,27.27%,0.00%,72.73%,18.18%,45,8.89%,37.78%,53.33%
1945,Tweety Carter,Baylor,2009,Sr,188,35.11%,51.06%,13.83%,34.04%,30.85%,80,3.75%,62.50%,33.75%
4152,Givon Crump,Baylor,2009,Fr,1,100.00%,0.00%,0.00%,100.00%,0.00%,2,50.00%,0.00%,50.00%
4154,Nolan Dennis,Baylor,2009,Fr,12,41.67%,25.00%,50.00%,25.00%,25.00%,21,0.00%,47.62%,52.38%
4067,LaceDarius Dunn,Baylor,2009,Jr,67,40.30%,67.16%,13.43%,19.40%,37.31%,91,8.79%,42.86%,48.35%
4145,Fred Ellis,Baylor,2009,So,5,20.00%,40.00%,0.00%,60.00%,40.00%,9,0.00%,33.33%,66.67%
4151,Oscar Griffin,Baylor,2009,Fr,4,25.00%,0.00%,75.00%,25.00%,0.00%,3,0.00%,33.33%,66.67%
4149,Cory Jefferson,Baylor,2009,Fr,0,NA,NA,NA,NA,NA,5,0.00%,20.00%,80.00%
4142,Anthony Jones,Baylor,2009,So,38,34.21%,44.74%,10.53%,44.74%,26.32%,46,6.52%,56.52%,36.96%
4146,Josh Lomers,Baylor,2009,Sr,11,0.00%,27.27%,18.18%,54.55%,9.09%,48,25.00%,31.25%,43.75%
4153,Dragan Sekelja,Baylor,2009,Fr,2,0.00%,50.00%,50.00%,0.00%,0.00%,7,42.86%,28.57%,28.57%
4037,Ekpe Udoh,Baylor,2009,Jr,97,21.65%,46.39%,17.53%,36.08%,21.65%,87,9.20%,40.23%,50.57%
4150,A.J. Walton,Baylor,2009,Fr,71,23.94%,33.80%,33.80%,32.39%,14.08%,47,6.38%,38.30%,55.32%
14154,Brandon Baker,Belmont,2009,Fr,13,15.38%,53.85%,0.00%,46.15%,0.00%,17,5.88%,58.82%,35.29%
14152,Adam Barnes,Belmont,2009,Fr,3,33.33%,66.67%,33.33%,0.00%,0.00%,1,0.00%,0.00%,100.00%
14160,Keaton Belcher,Belmont,2009,Sr,32,9.38%,40.63%,6.25%,53.13%,3.13%,36,5.56%,63.89%,30.56%
14159,Jordan Campbell,Belmont,2009,Jr,43,27.91%,39.53%,6.98%,53.49%,2.33%,42,11.90%,52.38%,35.71%
14156,Ian Clark,Belmont,2009,Fr,67,28.36%,55.22%,8.96%,35.82%,4.48%,93,5.38%,50.54%,44.09%
14155,Drew Hanlen,Belmont,2009,So,108,37.96%,44.44%,10.19%,45.37%,3.70%,47,4.26%,68.09%,27.66%
14161,Mick Hedgepeth,Belmont,2009,So,18,5.56%,16.67%,0.00%,83.33%,0.00%,66,18.18%,46.97%,34.85%
14157,Jon House,Belmont,2009,Jr,60,11.67%,28.33%,6.67%,65.00%,3.33%,50,4.00%,56.00%,40.00%
3641,Kerron Johnson,Belmont,2009,Fr,84,32.14%,54.76%,5.95%,38.10%,2.38%,67,4.48%,50.75%,44.78%
14164,Trevor Noack,Belmont,2009,Fr,5,0.00%,40.00%,40.00%,20.00%,0.00%,14,7.14%,50.00%,42.86%
14158,Jonny Rice,Belmont,2009,So,4,25.00%,0.00%,50.00%,50.00%,0.00%,14,0.00%,57.14%,42.86%
7930,Scott Saunders,Belmont,2009,So,8,0.00%,50.00%,0.00%,50.00%,0.00%,55,18.18%,34.55%,47.27%
19024,Albert Abrahams,Bethune-Cookman,2009,Jr,17,17.65%,29.41%,29.41%,41.18%,0.00%,42,16.67%,33.33%,50.00%
19036,Tyrel Adams,Bethune-Cookman,2009,Sr,10,20.00%,20.00%,30.00%,40.00%,0.00%,21,19.05%,33.33%,47.62%
19032,Kene Anusionwu,Bethune-Cookman,2009,Sr,1,0.00%,0.00%,100.00%,0.00%,0.00%,2,0.00%,0.00%,100.00%
19034,Rashad Bailey,Bethune-Cookman,2009,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
19030,Javoris Bryant,Bethune-Cookman,2009,Fr,21,33.33%,38.10%,33.33%,28.57%,0.00%,25,0.00%,56.00%,44.00%
19033,Kevin Dukes,Bethune-Cookman,2009,Fr,35,37.14%,45.71%,22.86%,28.57%,5.71%,24,0.00%,83.33%,16.67%
19035,"Stanley Elliott, Jr.",Bethune-Cookman,2009,So,28,28.57%,53.57%,25.00%,21.43%,7.14%,47,2.13%,42.55%,55.32%
19031,"Jerry Jones, Jr.",Bethune-Cookman,2009,So,8,62.50%,37.50%,12.50%,37.50%,0.00%,8,12.50%,50.00%,37.50%
19027,Aric Miller,Bethune-Cookman,2009,Fr,20,30.00%,35.00%,30.00%,35.00%,0.00%,26,7.69%,57.69%,34.62%
19028,C.J. Reed,Bethune-Cookman,2009,So,135,36.30%,40.00%,30.37%,29.63%,2.96%,125,4.80%,47.20%,48.00%
19025,Alexander Starling,Bethune-Cookman,2009,Jr,35,17.14%,31.43%,37.14%,25.71%,2.86%,55,9.09%,32.73%,58.18%
19029,Jarrell Thomas,Bethune-Cookman,2009,Sr,27,40.74%,48.15%,22.22%,29.63%,3.70%,32,9.38%,56.25%,34.38%
19026,Antroine Williford,Bethune-Cookman,2009,Fr,5,20.00%,60.00%,20.00%,20.00%,20.00%,5,20.00%,20.00%,60.00%
17646,Moussa Camara,Binghamton,2009,Jr,21,28.57%,38.10%,33.33%,28.57%,0.00%,48,6.25%,43.75%,50.00%
17642,Jimmy Gray,Binghamton,2009,Fr,9,11.11%,22.22%,11.11%,55.56%,0.00%,10,0.00%,90.00%,10.00%
17647,Pina Guillaume,Binghamton,2009,Fr,8,25.00%,37.50%,0.00%,62.50%,12.50%,22,4.55%,63.64%,31.82%
17645,Mike Horn,Binghamton,2009,Fr,1,0.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
17644,Mahamoud Jabbi,Binghamton,2009,Jr,19,31.58%,47.37%,10.53%,42.11%,0.00%,27,3.70%,55.56%,40.74%
17649,Taylor Johnston,Binghamton,2009,Fr,4,0.00%,50.00%,0.00%,50.00%,25.00%,7,0.00%,28.57%,71.43%
17639,Chretien Lukusa,Binghamton,2009,Jr,72,25.00%,34.72%,23.61%,41.67%,12.50%,72,5.56%,54.17%,40.28%
17648,Preston Pena,Binghamton,2009,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
17650,Umur Peten,Binghamton,2009,Jr,7,14.29%,57.14%,14.29%,28.57%,14.29%,19,5.26%,57.89%,36.84%
17641,Javon Ralling,Binghamton,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
17643,Kyrie Sutton,Binghamton,2009,So,5,0.00%,40.00%,20.00%,40.00%,20.00%,37,13.51%,40.54%,45.95%
17640,Dylan Talley,Binghamton,2009,Fr,55,21.82%,36.36%,23.64%,40.00%,7.27%,71,5.63%,46.48%,47.89%
9555,Greer Wright,Binghamton,2009,Jr,98,29.59%,52.04%,19.39%,28.57%,9.18%,116,8.62%,28.45%,62.93%
8758,La'Shard Anderson,Boise State,2009,Jr,116,43.97%,40.52%,17.24%,41.38%,10.34%,78,3.85%,46.15%,50.00%
8761,Robert Arnold,Boise State,2009,Jr,69,43.48%,46.38%,30.43%,21.74%,15.94%,61,4.92%,44.26%,50.82%
8757,Kurt Cunningham,Boise State,2009,Sr,44,25.00%,59.09%,18.18%,22.73%,11.36%,61,6.56%,37.70%,55.74%
8759,Nate Larsen,Boise State,2009,Sr,4,0.00%,0.00%,50.00%,50.00%,0.00%,1,0.00%,100.00%,0.00%
8753,Daequon Montreal,Boise State,2009,Jr,37,29.73%,51.35%,16.22%,32.43%,8.11%,46,2.17%,41.30%,56.52%
8766,Zack Moritz,Boise State,2009,Jr,7,0.00%,14.29%,14.29%,71.43%,0.00%,15,0.00%,46.67%,53.33%
8760,Paul Noonan,Boise State,2009,Jr,59,32.20%,49.15%,37.29%,13.56%,6.78%,41,2.44%,41.46%,56.10%
8755,Ike Okoye,Boise State,2009,Sr,42,21.43%,57.14%,7.14%,35.71%,7.14%,50,6.00%,40.00%,54.00%
8765,Westly Perryman,Boise State,2009,RS-Jr,12,41.67%,50.00%,16.67%,25.00%,16.67%,11,0.00%,54.55%,45.45%
8756,Justin Salzwedel,Boise State,2009,Jr,3,33.33%,0.00%,33.33%,66.67%,0.00%,1,0.00%,100.00%,0.00%
8752,Anthony Thomas,Boise State,2009,Sr,121,45.45%,39.67%,21.49%,38.84%,7.44%,85,4.71%,45.88%,49.41%
8764,Tyler Young,Boise State,2009,Fr,1,0.00%,0.00%,100.00%,0.00%,0.00%,1,0.00%,0.00%,100.00%
3764,Cortney Dunn,Boston College,2009,Jr,6,0.00%,33.33%,50.00%,16.67%,0.00%,14,28.57%,35.71%,35.71%
3765,Dallas Elmore,Boston College,2009,So,19,5.26%,15.79%,36.84%,47.37%,5.26%,33,15.15%,42.42%,42.42%
3771,Reggie Jackson,Boston College,2009,So,139,45.32%,43.88%,23.02%,33.09%,7.19%,80,16.25%,45.00%,38.75%
3769,Nick Mosakowski,Boston College,2009,So,1,0.00%,100.00%,0.00%,0.00%,0.00%,0,NA,NA,NA
3762,Biko Paris,Boston College,2009,Jr,126,38.89%,42.06%,24.60%,33.33%,4.76%,76,6.58%,53.95%,39.47%
3763,Corey Raji,Boston College,2009,Jr,30,20.00%,50.00%,26.67%,23.33%,3.33%,30,13.33%,50.00%,36.67%
3766,Evan Ravenel,Boston College,2009,So,10,20.00%,50.00%,20.00%,30.00%,0.00%,17,41.18%,35.29%,23.53%
4831,Peter Rehnquist,Boston College,2009,So,1,100.00%,0.00%,0.00%,100.00%,0.00%,2,50.00%,50.00%,0.00%
3772,Tyler Roche,Boston College,2009,Sr,19,31.58%,68.42%,26.32%,5.26%,15.79%,15,13.33%,66.67%,20.00%
3770,Rakim Sanders,Boston College,2009,Jr,49,16.33%,63.27%,20.41%,16.33%,8.16%,54,7.41%,48.15%,44.44%
3768,Josh Southern,Boston College,2009,Jr,26,26.92%,42.31%,38.46%,19.23%,11.54%,21,28.57%,42.86%,28.57%
3767,Joe Trapani,Boston College,2009,Jr,39,17.95%,38.46%,33.33%,28.21%,10.26%,41,7.32%,60.98%,31.71%
17705,Tunde Agboola,Boston University,2009,Sr,1,0.00%,100.00%,0.00%,0.00%,0.00%,2,0.00%,50.00%,50.00%
17694,B.J. Bailey,Boston University,2009,Fr,4,0.00%,0.00%,0.00%,100.00%,0.00%,3,0.00%,100.00%,0.00%
17700,John Holland,Boston University,2009,Jr,37,29.73%,40.54%,16.22%,40.54%,10.81%,72,26.39%,41.67%,31.94%
17697,Corey Lowe,Boston University,2009,Sr,136,39.71%,40.44%,6.62%,52.21%,16.91%,134,7.46%,54.48%,38.06%
17706,Tyler Morris,Boston University,2009,Sr,104,33.65%,31.73%,11.54%,56.73%,12.50%,71,5.63%,56.34%,38.03%
17698,Jake O'Brien,Boston University,2009,So,16,25.00%,12.50%,12.50%,75.00%,0.00%,61,16.39%,32.79%,50.82%
17699,Jeff Pelage,Boston University,2009,So,7,0.00%,14.29%,14.29%,71.43%,14.29%,45,15.56%,24.44%,60.00%
17702,Michael Schulze,Boston University,2009,Sr,2,0.00%,0.00%,0.00%,100.00%,0.00%,4,0.00%,75.00%,25.00%
17707,Valdas Sirutis,Boston University,2009,Sr,19,10.53%,36.84%,15.79%,47.37%,5.26%,19,15.79%,52.63%,31.58%
17704,Sherrod Smith,Boston University,2009,Sr,6,50.00%,33.33%,16.67%,50.00%,16.67%,1,0.00%,100.00%,0.00%
17696,Carlos Strong,Boston University,2009,Sr,63,33.33%,17.46%,17.46%,63.49%,6.35%,47,4.26%,48.94%,46.81%
17695,Brendan Sullivan,Boston University,2009,Sr,3,0.00%,0.00%,66.67%,33.33%,0.00%,8,12.50%,50.00%,37.50%
11280,Dee Brown,Bowling Green,2009,So,56,12.50%,44.64%,28.57%,26.79%,8.93%,56,1.79%,55.36%,42.86%
11277,A'uston Calhoun,Bowling Green,2009,Fr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
11284,Jordon Crawford,Bowling Green,2009,Fr,49,36.73%,51.02%,28.57%,20.41%,0.00%,40,0.00%,52.50%,47.50%
11282,James Erger,Bowling Green,2009,Fr,2,0.00%,50.00%,0.00%,50.00%,0.00%,6,0.00%,66.67%,33.33%
9150,Darion Goins,Bowling Green,2009,Jr,1,0.00%,0.00%,0.00%,100.00%,0.00%,7,14.29%,14.29%,71.43%
11283,Joe Jakubowski,Bowling Green,2009,Jr,112,39.29%,49.11%,23.21%,27.68%,8.93%,56,3.57%,69.64%,26.79%
11287,Matt Karaffa,Bowling Green,2009,Jr,0,NA,NA,NA,NA,NA,0,NA,NA,NA
11285,Luke Kraus,Bowling Green,2009,Fr,5,0.00%,40.00%,20.00%,40.00%,0.00%,6,0.00%,16.67%,83.33%
11286,Marc Larson,Bowling Green,2009,Sr,16,18.75%,50.00%,12.50%,37.50%,0.00%,41,0.00%,46.34%,53.66%
11281,Erik Marschall,Bowling Green,2009,Sr,40,17.50%,57.50%,7.50%,35.00%,5.00%,54,7.41%,44.44%,48.15%
11278,Danny McElroy,Bowling Green,2009,Fr,2,0.00%,50.00%,0.00%,0.00%,0.00%,21,0.00%,38.10%,61.90%
11288,Otis Polk,Bowling Green,2009,Sr,26,15.38%,57.69%,11.54%,30.77%,3.85%,63,7.94%,39.68%,52.38%
11289,Scott Thomas,Bowling Green,2009,So,84,25.00%,51.19%,15.48%,33.33%,4.76%,62,4.84%,64.52%,30.65%
7065,Taylor Brown,Bradley,2009,So,30,26.67%,33.33%,20.00%,46.67%,0.00%,60,6.67%,48.33%,45.00%
4527,Dodie Dunson,Bradley,2009,RS-Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
7058,Jake Eastman,Bradley,2009,Fr,11,18.18%,18.18%,45.45%,36.36%,18.18%,14,7.14%,42.86%,50.00%
7066,Will Egolf,Bradley,2009,So,11,18.18%,63.64%,0.00%,36.36%,18.18%,38,2.63%,47.37%,50.00%
7060,Milos Knezevic,Bradley,2009,Fr,2,0.00%,50.00%,0.00%,50.00%,0.00%,10,0.00%,30.00%,70.00%
7064,Sam Maniscalco,Bradley,2009,Jr,105,29.52%,31.43%,22.86%,44.76%,10.48%,55,3.64%,61.82%,34.55%
7057,Eddren McCain,Bradley,2009,So,33,24.24%,18.18%,45.45%,36.36%,6.06%,17,0.00%,47.06%,52.94%
7062,Ryan Phillips,Bradley,2009,Sr,1,0.00%,0.00%,100.00%,0.00%,0.00%,2,0.00%,50.00%,50.00%
7055,Chris Roberts,Bradley,2009,Sr,68,19.12%,26.47%,38.24%,33.82%,2.94%,43,4.65%,39.53%,55.81%
7056,Dyricus Simms-Edwards,Bradley,2009,Fr,45,31.11%,42.22%,22.22%,35.56%,6.67%,37,2.70%,51.35%,45.95%
7063,Sam Singh,Bradley,2009,Sr,11,9.09%,18.18%,45.45%,36.36%,0.00%,27,18.52%,33.33%,48.15%
7053,Anthony Thompson,Bradley,2009,So,3,0.00%,0.00%,66.67%,33.33%,0.00%,4,0.00%,75.00%,25.00%
7052,Andrew Warren,Bradley,2009,Jr,47,19.15%,34.04%,17.02%,48.94%,2.13%,63,7.94%,47.62%,44.44%
7054,Charonn Woods,Bradley,2009,Fr,1,100.00%,0.00%,0.00%,100.00%,0.00%,0,NA,NA,NA
12331,Marques Coleman,Brown,2009,Fr,3,33.33%,33.33%,0.00%,66.67%,0.00%,2,0.00%,100.00%,0.00%
12335,Steve Gruber,Brown,2009,Sr,39,30.77%,38.46%,23.08%,38.46%,0.00%,29,3.45%,55.17%,41.38%
12336,Tucker Halpern,Brown,2009,Fr,66,19.70%,56.06%,4.55%,39.39%,3.03%,36,0.00%,52.78%,47.22%
12330,Jean Herbert-Harris,Brown,2009,So,9,44.44%,55.56%,22.22%,22.22%,0.00%,15,0.00%,66.67%,33.33%
12329,Garrett Leffelman,Brown,2009,Jr,19,10.53%,42.11%,10.53%,47.37%,0.00%,22,4.55%,54.55%,40.91%
12327,Andrew McCarthy,Brown,2009,Fr,25,8.00%,60.00%,8.00%,32.00%,0.00%,40,0.00%,60.00%,40.00%
12340,Matt Mullery,Brown,2009,Sr,86,9.30%,47.67%,12.79%,39.53%,0.00%,83,3.61%,46.99%,49.40%
12332,Matt Sullivan,Brown,2009,Fr,65,32.31%,32.31%,9.23%,56.92%,3.08%,49,4.08%,59.18%,36.73%
12343,Peter Sullivan,Brown,2009,Jr,45,13.33%,24.44%,13.33%,62.22%,0.00%,59,1.69%,54.24%,44.07%
12328,Chris Taylor,Brown,2009,Jr,14,0.00%,50.00%,0.00%,50.00%,0.00%,14,7.14%,42.86%,50.00%
12326,Adrian Williams,Brown,2009,Jr,46,23.91%,32.61%,15.22%,52.17%,0.00%,41,2.44%,58.54%,39.02%
20433,Brent Abendroth,Bryant,2009,Fr,0,NA,NA,NA,NA,NA,2,0.00%,0.00%,100.00%
20435,Chris Birrell,Bryant,2009,Sr,64,20.31%,25.00%,26.56%,46.88%,3.13%,52,3.85%,73.08%,23.08%
20437,Daniel Calandrillo,Bryant,2009,Fr,2,0.00%,0.00%,50.00%,50.00%,0.00%,0,NA,NA,NA
20440,Michael Chroney,Bryant,2009,Jr,34,26.47%,38.24%,26.47%,35.29%,0.00%,54,11.11%,48.15%,40.74%
20434,Cecil Gresham,Bryant,2009,RS-Sr,7,14.29%,14.29%,42.86%,42.86%,0.00%,13,0.00%,76.92%,23.08%
20442,Raphael Jordan,Bryant,2009,Fr,59,18.64%,37.29%,18.64%,44.07%,6.78%,69,0.00%,55.07%,44.93%
20444,Vladyslav Kondratyev,Bryant,2009,Fr,10,0.00%,50.00%,20.00%,30.00%,0.00%,57,3.51%,47.37%,49.12%
20432,Barry Latham,Bryant,2009,Jr,42,14.29%,35.71%,16.67%,47.62%,0.00%,56,1.79%,53.57%,44.64%
20443,Sam LeClerc,Bryant,2009,So,9,33.33%,33.33%,33.33%,33.33%,0.00%,11,0.00%,72.73%,27.27%
10597,Papa Lo,Bryant,2009,So,12,8.33%,33.33%,0.00%,66.67%,0.00%,17,5.88%,35.29%,58.82%
20436,Claybrin McMath,Bryant,2009,Fr,14,28.57%,28.57%,42.86%,28.57%,14.29%,25,0.00%,52.00%,48.00%
20429,Adam Parzych,Bryant,2009,Jr,51,25.49%,39.22%,23.53%,37.25%,5.88%,46,2.17%,43.48%,54.35%
20441,Nick Pontes,Bryant,2009,Sr,10,20.00%,20.00%,10.00%,70.00%,0.00%,35,5.71%,31.43%,62.86%
20438,Don Smith,Bryant,2009,Sr,0,NA,NA,NA,NA,NA,4,25.00%,25.00%,50.00%
20439,Erick Smith,Bryant,2009,Fr,2,100.00%,100.00%,0.00%,0.00%,0.00%,18,0.00%,50.00%,50.00%
20431,Anthony Thomas (2),Bryant,2009,Sr,1,0.00%,0.00%,0.00%,100.00%,0.00%,5,0.00%,40.00%,60.00%
17061,Enoch Andoh,Bucknell,2009,So,0,NA,NA,NA,NA,NA,13,15.38%,15.38%,69.23%
